1648903500000,3521.60,3522.46,3505.76,3508.35,4754413,1648904399999,13521.63990896,8124,1800926,5122.79733595,0
1648904400000,3508.35,3515.57,3498.50,3515.57,3565426,1648905299999,10171.05440878,7198,1765276,5034.82885114,0
1648905300000,3515.57,3526.08,3514.20,3519.79,4357299,1648906199999,12371.58621410,7958,2350055,6673.10619523,0
1648906200000,3519.80,3524.46,3512.47,3515.52,1959771,1648907099999,5570.50670400,3512,780852,2218.94337911,0
1648907100000,3515.52,3515.52,3502.65,3503.61,1216287,1648907999999,3465.90145899,2829,595457,1696.44627911,0
1648908000000,3503.61,3509.32,3492.98,3496.25,2478402,1648908899999,7083.89855516,4863,1041133,2975.33445425,0
1648908900000,3496.25,3502.88,3493.88,3499.53,1306231,1648909799999,3733.61916068,2586,634516,1813.86613962,0
1648909800000,3499.53,3499.54,3480.98,3488.32,2107766,1648910699999,6044.16751442,4399,968312,2777.45338118,0
1648910700000,3488.32,3492.78,3480.82,3489.12,1246183,1648911599999,3572.69375158,3017,615593,1765.21253399,0
1648911600000,3489.12,3489.13,3458.24,3465.20,5456389,1648912499999,15707.33104188,10933,2162683,6225.86624743,0
1648912500000,3465.19,3481.85,3450.00,3475.98,4957893,1648913399999,14308.52683897,11047,2258291,6516.18775706,0
1648913400000,3475.98,3480.50,3445.00,3456.36,4363872,1648914299999,12620.83482879,10217,1799274,5204.71764464,0
1648914300000,3456.37,3462.69,3445.32,3461.07,3173986,1648915199999,9191.44531072,6906,1571520,4550.10210843,0
1648915200000,3461.15,3473.15,3448.42,3469.65,3577338,1648916099999,10331.27043040,8030,1875715,5418.34280477,0
1648916100000,3469.66,3475.53,3461.49,3475.53,2272441,1648916999999,6549.68896141,5749,1245167,3589.30312224,0
1648917000000,3475.52,3477.38,3463.21,3476.38,1280431,1648917899999,3690.35114432,3409,726151,2092.88535649,0
1648917900000,3476.38,3487.12,3475.48,3475.81,3305379,1648918799999,9496.00162934,6777,1532608,4404.12591600,0
1648918800000,3475.81,3485.73,3465.89,3477.56,2038968,1648919699999,5865.06899801,4205,1068795,3075.01514109,0
1648919700000,3477.56,3484.10,3477.56,3481.84,1191255,1648920599999,3421.24874917,2349,597633,1716.63585112,0
1648920600000,3481.84,3486.53,3478.82,3482.22,844720,1648921499999,2425.18949668,1786,404410,1161.18431154,0
1648921500000,3482.22,3486.49,3474.47,3474.99,1539838,1648922399999,4424.20379133,2797,874910,2513.59946572,0
1648922400000,3475.00,3479.53,3432.00,3449.47,12898154,1648923299999,37416.47506590,22110,6215002,18034.06023353,0
1648923300000,3449.46,3484.00,3446.69,3461.43,8738114,1648924199999,25194.54470020,18491,4356576,12564.11733819,0
1648924200000,3461.44,3477.01,3460.63,3462.84,2770233,1648925099999,7986.38795515,5789,1499251,4322.37105866,0
1648925100000,3462.84,3468.28,3448.60,3450.01,3566589,1648925999999,10318.10192647,7207,1494335,4323.38514566,0
1648926000000,3450.00,3463.17,3449.09,3461.23,1204594,1648926899999,3484.34003523,2637,730603,2113.61982781,0
1648926900000,3461.24,3474.02,3460.02,3471.84,1687374,1648927799999,4867.28520066,3188,917321,2646.53531544,0
1648927800000,3471.60,3482.58,3471.23,3480.44,1750982,1648928699999,5035.08383596,3896,1058983,3045.56075478,0
1648928700000,3480.43,3480.44,3470.40,3470.40,1130535,1648929599999,3253.20791845,2167,364967,1050.46227609,0
1648929600000,3470.40,3484.16,3453.24,3478.70,4832349,1648930499999,13909.55641848,9413,2490012,7168.22356844,0
1648930500000,3478.70,3485.99,3474.33,3477.67,1514762,1648931399999,4353.32434218,3062,698752,2008.42828381,0
1648931400000,3477.68,3477.68,3468.99,3471.57,738082,1648932299999,2125.32568019,1708,365052,1051.25214755,0
1648932300000,3471.56,3474.40,3469.01,3470.56,1297197,1648933199999,3735.89611060,3589,665510,1916.92492752,0
1648933200000,3470.56,3471.39,3463.32,3463.32,799139,1648934099999,2304.76085043,2346,425556,1227.18457178,0
1648934100000,3463.32,3465.72,3452.21,3452.21,701526,1648934999999,2028.43103052,1522,276449,798.86823001,0
1648935000000,3452.22,3475.24,3452.21,3472.26,287289,1648935899999,829.29966908,1327,203668,588.28966433,0
1648935900000,3472.26,3478.88,3472.25,3477.90,434814,1648936799999,1251.15961231,1100,251990,725.10793585,0
1648936800000,3477.90,3486.43,3477.70,3481.11,1546624,1648937699999,4441.44651353,3820,894828,2569.70537367,0
1648937700000,3481.10,3481.10,3460.21,3460.21,1167230,1648938599999,3364.42123258,3248,482938,1392.50948313,0
1648938600000,3460.20,3472.73,3458.22,3471.39,1078057,1648939499999,3112.67050262,2973,578365,1670.07348686,0
1648939500000,3471.48,3472.82,3455.35,3466.77,1383977,1648940399999,3995.94644145,3877,621084,1793.35827342,0
1648940400000,3466.77,3471.36,3459.02,3466.13,1161438,1648941299999,3351.98287341,3445,520922,1503.67994817,0
1648941300000,3466.13,3471.58,3458.20,3462.66,592977,1648942199999,1711.61992451,1747,256317,740.00860868,0
1648942200000,3462.66,3462.66,3445.00,3450.01,2081595,1648943099999,6030.23327092,5009,966610,2800.29104826,0
1648943100000,3450.00,3453.05,3433.76,3443.84,3054038,1648943999999,8874.36844403,8140,1617951,4701.18057756,0
1648944000000,3443.85,3460.36,3442.03,3455.05,2631332,1648944899999,7623.41740083,11409,1351939,3917.56356756,0
1648944900000,3455.05,3463.43,3452.85,3457.74,889398,1648945799999,2571.26798900,2883,502951,1454.15773712,0
1648945800000,3457.64,3465.00,3453.92,3463.15,710845,1648946699999,2054.04023625,2143,334514,966.80104187,0
1648946700000,3463.14,3466.68,3459.17,3466.68,622323,1648947599999,1797.16041119,1608,355280,1026.07963970,0
1648947600000,3466.68,3466.69,3442.15,3445.37,1070800,1648948499999,3100.65802994,3375,368251,1067.08227646,0
1648948500000,3445.37,3445.97,3413.51,3418.20,5934289,1648949399999,17325.69800277,13659,2298337,6712.12227515,0
1648949400000,3418.19,3436.52,3412.22,3435.26,3209153,1648950299999,9382.21125031,7645,1578821,4614.87611133,0
1648950300000,3435.25,3442.36,3430.27,3439.41,1888647,1648951199999,5496.36023116,5636,1049169,3053.50637907,0
1648951200000,3439.41,3443.84,3435.02,3439.96,878078,1648952099999,2552.31684578,2457,374288,1088.04710150,0
1648952100000,3439.96,3447.26,3438.32,3445.63,573386,1648952999999,1665.46368237,1777,373076,1083.77849524,0
1648953000000,3445.63,3450.15,3437.73,3437.85,792594,1648953899999,2300.20411092,2031,263879,765.75463602,0
1648953900000,3437.85,3438.32,3429.15,3431.42,833921,1648954799999,2429.52063338,2683,442408,1289.12806459,0
1648954800000,3431.41,3451.64,3427.67,3450.14,1030846,1648955699999,2995.09164313,3113,627909,1824.37982643,0
1648955700000,3450.13,3454.83,3446.95,3451.81,730145,1648956599999,2115.17724900,1999,452011,1309.44022089,0
1648956600000,3451.81,3463.00,3451.68,3451.69,1596007,1648957499999,4617.04299029,3650,854957,2473.56817397,0
1648957500000,3451.69,3456.97,3451.50,3456.80,901995,1648958399999,2611.26873930,2096,580266,1679.89092510,0
1648958400000,3456.80,3472.69,3452.63,3469.28,2363094,1648959299999,6814.82957766,5116,1286374,3710.40132560,0
1648959300000,3469.28,3469.28,3461.65,3464.29,639084,1648960199999,1844.65972306,1534,270295,780.33105045,0
1648960200000,3464.30,3465.43,3459.64,3462.73,504344,1648961099999,1456.40399864,1537,238794,689.62621761,0
1648961100000,3462.73,3475.77,3461.42,3475.77,965281,1648961999999,2782.79263544,2241,645827,1861.29321029,0
1648962000000,3475.77,3479.04,3472.58,3476.11,1412632,1648962899999,4063.75334193,2787,921236,2649.91671137,0
1648962900000,3476.11,3479.02,3472.34,3477.36,1086354,1648963799999,3125.62940385,2606,539899,1553.46394557,0
1648963800000,3477.36,3481.82,3475.45,3477.41,1574452,1648964699999,4525.83828943,2818,812379,2335.44484848,0
1648964700000,3477.42,3477.42,3471.56,3476.51,578742,1648965599999,1665.94633790,1433,352612,1015.07201079,0
1648965600000,3476.51,3505.98,3472.04,3501.16,6092017,1648966499999,17434.21464740,12826,3376660,9664.36431480,0
1648966500000,3501.16,3502.00,3490.28,3501.99,1916461,1648967399999,5482.65093266,3968,1069823,3061.07249823,0
1648967400000,3501.99,3506.64,3495.45,3500.14,2407382,1648968299999,6875.44269336,4710,1183471,3379.73213500,0
1648968300000,3500.15,3508.34,3499.13,3505.75,1201696,1648969199999,3431.08398395,2385,528124,1507.95420087,0
1648969200000,3505.76,3507.62,3487.66,3492.26,1523676,1648970099999,4359.59860333,3276,598799,1713.41449612,0
1648970100000,3492.26,3493.37,3482.00,3483.59,1560718,1648970999999,4477.51218045,2950,817559,2345.67802662,0
1648971000000,3483.59,3494.91,3483.53,3489.65,1126785,1648971899999,3228.42768431,2417,674780,1933.47189997,0
